time flux flux_err airmass flux_cor_med flux_cor_sd planets_x_med planets_x_sd
2339.777865999844 1.8180000000000973 -998.1379999999999 -0.37391464763413906 0.009562396099756246 1.3531443163189283 0.0 0.0
2339.778376999777 1.2639999999999318 -998.139 -0.3738767563837832 0.00953743060383968 1.3531339295975482 0.0 0.0
2339.778892000206 1.654999999999962 -998.1370000000001 -0.3737858173829305 0.00951092123000083 1.3531090055897153 0.0 0.0
2339.7794059999287 -1.040000000000041 -998.145 -0.3736342523815071 0.009457575588218206 1.353067478513812 0.0 0.0
2339.779926000163 1.2209999999999166 -998.143 -0.3734296396295868 0.009357154902243188 1.3530114426156268 0.0 0.0
2339.780458000023 0.5939999999999834 -998.1419999999999 -0.3731644008770975 0.009405018391671724 1.3529388473628883 0.0 0.0
2339.780970999971 -0.6429999999999492 -998.146 -0.3728536926241819 0.009476399498012253 1.352853870221038 0.0 0.0
2339.78149199998 0.8550000000000502 -998.141 -0.3724823583706972 0.009385954018306294 1.3527524013690033 0.0 0.0
2339.7820060001686 2.7850000000000374 -998.14 -0.3720655546167862 0.009166149243148375 1.3526386234765337 0.0 0.0
2339.782534999773 -1.1470000000000091 -998.149 -0.3715729683621635 0.009315279590176813 1.352504316531144 0.0 0.0
2339.783050000202 -3.5169999999999924 -998.1510000000001 -0.37104249085718494 0.009257053083524522 1.3523598695629184 0.0 0.0
2339.7835599998944 -0.6239999999999579 -998.143 -0.37046654385177835 0.009097427048165962 1.3522032660962076 0.0 0.0
2339.7840700000525 -2.803 -998.1529999999999 -0.36983754909587657 0.008736511888746912 1.3520325059301943 0.0 0.0
2339.784587999806 0.9419999999999984 -998.14 -0.3691403500893336 0.008419151373171244 1.3518435558304105 0.0 0.0
2339.78511099983 -3.179000000000043 -998.158 -0.3683825250822216 0.008642162165153552 1.3516385644927793 0.0 0.0
2339.785627000034 0.8490000000000997 -998.143 -0.36757923057468156 0.00845705659366841 1.351421716515254 0.0 0.0
2339.7861489998177 2.9719999999999747 -998.14 -0.3667077318165037 0.007941170742602421 1.3511869725909875 0.0 0.0
2339.786677000113 0.5790000000001072 -998.146 -0.3657756070577551 0.007621582326507642 1.3509364929369716 0.0 0.0
2339.7871889998205 -2.0059999999999523 -998.1529999999999 -0.36482074754879334 0.007421110638957382 1.350680541286436 0.0 0.0
2339.787705999799 1.6659999999999453 -998.1419999999999 -0.36379010553912156 0.00790375485966173 1.3504050001830643 0.0 0.0
2339.7882260000333 0.08900000000000574 -998.145 -0.36270641577895124 0.008130150717523293 1.3501160881601375 0.0 0.0
2339.788745000027 0.4249999999998977 -998.145 -0.3615621000182119 0.00788783903797903 1.3498119166016926 0.0 0.0
2339.7892620000057 -2.6770000000000405 -998.1510000000001 -0.3603798930071167 0.00769033038099666 1.3494986483476719 0.0 0.0
2339.789776999969 1.590999999999898 -998.14 -0.3591446382455246 0.007856964636652086 1.3491723827246638 0.0 0.0
2339.7902919999324 -3.1799999999999606 -998.1510000000001 -0.35785633573343406 0.008152761204660325 1.3488332600702446 0.0 0.0
2339.790808999911 -1.1799999999999589 -998.146 -0.3564922507206318 0.008346368014658887 1.348475474678089 0.0 0.0
2339.791335000191 0.3509999999999902 -998.144 -0.35505238320711946 0.00853292901078162 1.348099248088103 0.0 0.0
2339.7918469998986 1.044000000000045 -998.143 -0.3535973591934645 0.008908862884956091 1.3477205603924083 0.0 0.0
2339.792363999877 -1.8319999999999448 -998.1510000000001 -0.352089287429311 0.009132268360266128 1.3473296581672753 0.0 0.0
2339.7928860001266 -1.6319999999999668 -998.1510000000001 -0.3505054331644475 0.00887068157235283 1.3469208586091401 0.0 0.0
2339.7934019998647 2.0160000000000178 -998.14 -0.3488685311490854 0.008915967509166164 1.3465002485630355 0.0 0.0
2339.793914000038 -1.8219999999999903 -998.149 -0.3472088943835085 0.008974831794903604 1.3460757509050216 0.0 0.0
2339.7944339998066 4.388999999999976 -998.139 -0.34545831861708054 0.00782099628385563 1.345630127498689 0.0 0.0
2339.7949520000257 2.056000000000058 -998.143 -0.3436622733502246 0.008738135436643216 1.3451752091316653 0.0 0.0
2339.7954719997942 2.3480000000000167 -998.144 -0.3417980238327291 0.008267479264983044 1.3447054599566055 0.0 0.0
2339.7959839999676 -0.2750000000000252 -998.15 -0.33991103956502045 0.008873905581279644 1.3442325206300398 0.0 0.0
2339.7965049999766 1.0630000000000361 -998.149 -0.3379331162964574 0.008560663739857088 1.34373953344155 0.0 0.0
2339.7970230001956 1.2570000000000636 -998.15 -0.3359021452773975 0.009202440193673056 1.343236250555451 0.0 0.0
2339.7975389999337 -4.550999999999972 -998.163 -0.3338484395081227 0.009275671223413384 1.3427303521500153 0.0 0.0
2339.798061999958 0.0860000000000305 -998.149 -0.3316734817377116 0.009454579904058125 1.3421978981246485 0.0 0.0
2339.798570000101 0.7109999999999062 -998.15 -0.32954399346772684 0.008873947391413395 1.3416798811637127 0.0 0.0
2339.79909100011 -2.4009999999999865 -998.1569999999999 -0.3272856749465318 0.008373419715694594 1.341134102847791 0.0 0.0
2339.7996160001494 2.24700000000011 -998.146 -0.3249439956745563 0.008800834730785329 1.340572072287727 0.0 0.0
2339.800125999842 2.4420000000000552 -998.149 -0.3226326294028644 0.00839627776412133 1.3400212098691784 0.0 0.0
2339.80063899979 0.09199999999998099 -998.152 -0.32023032413031816 0.009294612275073555 1.3394527778532888 0.0 0.0
2339.8011690001003 0.4230000000000622 -998.149 -0.31771434510670604 0.008887129946602498 1.3388619385738028 0.0 0.0
2339.801688000094 0.41200000000007897 -998.148 -0.31517563133288073 0.009464286110670586 1.3382704228610696 0.0 0.0
2339.802201999817 -3.137999999999974 -998.15 -0.31262176105891276 0.00953157604443012 1.3376801074449218 0.0 0.0
2339.8027269998565 6.329000000000029 -998.119 -0.30993906053373627 0.009193579568912091 1.3370651313347872 0.0 0.0
2339.8032479998656 -0.33600000000000296 -998.1419999999999 -0.30722604700827605 0.009147429941259083 1.3364485465621092 0.0 0.0
2339.803785999771 6.192999999999893 -998.1320000000001 -0.3043690467314629 0.009186255822941101 1.3358050514686606 0.0 0.0
