time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd summodel_x_med summodel_x_sd
2274.1079819295555 89.01845787981676 -1.2843984946017128 0.2246852853355154 -0.0026712655629537417 0.0675274208188057 0.22670973969385774 0.23383262364429933 0.9546135756519372 1.0819862417331338 0.048919910771936005 -2.1548292637397215 0.04712548309012775 -1.0728237922470538 0.04317462078743592
2274.108468371909 88.2387083049565 0.4720752571547582 0.2256526085996082 -0.0025748372506679655 0.0675274208188057 0.8911522083262162 0.2334479143779064 0.9984448025386278 1.0874179208949157 0.05022436594704542 -2.152564365694387 0.047032923741495994 -1.064776720364316 0.045299545924644954
2274.108954802621 87.43552277607762 -0.5627949258353304 0.22913828468206568 -0.0024952457298008245 -0.1350548416376114 4.012330121477033 0.23282303626870435 1.0435741504230416 1.1293280138250996 0.09257977311405205 -2.1502500941753544 0.04693815089619243 -1.0203024381605434 0.09159858023519411
2274.1396003859118 273.2792484650738 -1.3074797356313894 0.22507370988029246 -0.0038494898232853832 1.2913352251052856 0.5639572305526551 -2.126322185037204 1.083712133627747 0.7680405637414269 0.04657307384669083 -1.8633395783367313 0.03724852377670988 -1.0958644126551427 0.04094766071900622
2274.1400868277997 272.5541198573536 -1.5130777174779952 0.22479686363039209 -0.002548970795034677 1.3596737384796143 0.34575457739309756 -2.1270828033532303 1.0429923524660045 0.7590446327150919 0.04599640513863983 -1.8556385929757169 0.03707618954977802 -1.0971900612674184 0.04013818480832888
2274.140573258046 271.82387322129637 -0.7372500952029792 0.22475203530276022 -0.0017357479587137542 1.7711246013641357 0.23434834002711266 -2.1276577914658095 1.001961943651385 0.7517791608526039 0.04561123248973895 -1.8477635375968027 0.036906854550118114 -1.096757895693987 0.039652518615179856
2274.1410597003996 271.0889237545714 -0.5329789918347982 0.22468755100474927 -0.0014864121853657545 1.3596737384796143 0.1598942177662781 -2.128042862432147 0.9606504940328406 0.7449130124596115 0.04524150522829643 -1.8397885713276607 0.036740923825281976 -1.0956866080807652 0.039224016754227375
2274.1415461422876 270.34395534021803 -0.9982678129815126 0.22458278237641827 -0.0018655490057257922 1.018183708190918 0.11390893825521577 -2.128234886584455 0.9187656310329185 0.7384350143259997 0.04483221046730417 -1.8316975824908543 0.03657884769285198 -1.0941125122872184 0.03878170335414391
2274.1420325729996 269.58458906818305 -1.087181680804461 0.22452993349462763 -0.002973122764624433 1.1546580791473389 0.07700087836098087 -2.12822512529608 0.8760679496101756 0.7321222709000356 0.044412487024228564 -1.8234604387659115 0.03642111058099945 -1.092274493369778 0.0383404255488206
2274.1425190148875 268.8142208136876 -1.444070673017217 0.22446052930752716 -0.005276185377016979 1.018183708190918 0.05114836081437906 -2.1280032307119003 0.8327558776295741 0.7259065964601443 0.04396848184584687 -1.8150696967806912 0.036268224055028574 -1.0899839756526295 0.037886911597410804
