time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd
2348.0467694452964 288.8446718115829 0.532317093550283 0.22704377645101317 0.011624435650745881 0.20214520394802094 5.3357811455709525 -1.1004685432182286 1.8865377392879048 0.3538074970303019 0.06356439172177163 0.0 0.0
2348.047255839221 286.96649811377074 0.26752171875954467 0.22619345889376175 0.016307944945648332 -0.3022109568119049 3.9709775811623436 -1.1129213606667798 1.8091509584688343 0.16044013749470526 0.0467918817068459 0.0 0.0
2348.047742245253 285.1185560443889 -0.14733255156085256 0.22534059514162094 0.017594391592136598 -0.2016805112361908 2.6348944289482237 -1.123934417941988 1.732250156031661 -0.028743288373748496 0.03243395599922871 0.0 0.0
2348.048228650354 283.3154339380094 -0.07575052625174994 0.2250689454141937 0.014431613105283793 0.10099515318870544 2.1738351694400553 -1.1334844386482372 1.6565650891961903 -0.08998252414386568 0.028338178543591688 0.0 0.0
2348.0487150447443 281.54495282753396 0.04629396788491391 0.22478655473415315 0.011269764130013007 0.0 1.6864411003619448 -1.1417029816883713 1.5816990658103138 -0.15502491024051415 0.024900184716585408 0.0 0.0
2348.0492014503106 279.7950921630388 0.1271464249494869 0.22460214581519755 0.005981090118479827 0.0 1.3681893128252791 -1.1486900312640045 1.50723887472387 -0.1949854389281408 0.02315534938165205 0.0 0.0
2348.0496878563426 278.0758162902853 0.15222145074811344 0.224511157784274 0.0039044286760608385 0.0 1.213853401438191 -1.1544489255591688 1.433696326086919 -0.2114741757158853 0.02224732309614483 0.0 0.0
2348.0501742502674 276.3744390173142 0.11597151625730717 0.22442273393663056 0.0036531824629006757 -0.3022109568119049 1.0750156286308665 -1.159063521100302 1.3606102375021822 -0.2256357437504758 0.021484547803053634 0.0 0.0
2348.050660655368 274.68498462994194 -0.15274239953821933 0.22419751496339618 0.01634223680323753 -0.05049757659435272 0.7532907460014584 -1.1625743841373208 1.2877958436488004 -0.26659017915343763 0.020945355032856824 0.0 0.0
2348.0511470614 273.0115612194636 -0.3937899940776868 0.22395565484940225 0.024566192438001004 -0.5031169652938843 0.3992836590969235 -1.1649964433677111 1.2154984980777725 -0.3121390637695012 0.021342511564433522 0.0 0.0
2348.051633455325 271.34388991553396 -0.6998608814234863 0.2238442686857369 0.0187301043581231 -0.6033375859260559 0.27171624163389835 -1.1663630665081302 1.1433389811890065 -0.324589330749672 0.021282252634726488 0.0 0.0
2348.052119861357 269.67998509786 -0.37309617496250613 0.22385793294437514 0.014731161463179732 -0.2016805112361908 0.2353314893023752 -1.1666836782731833 1.0712932672014122 -0.3238119358527841 0.020812506458808448 0.0 0.0
2348.0526062552817 268.0167802735991 -0.44151758309085576 0.22383937880899493 0.006783232294739733 -0.402741402387619 0.2170137851910098 -1.1659627957481287 0.9992895323457042 -0.3203679515590703 0.020271251110351697 0.0 0.0
2348.053092660848 266.3488843856817 -0.26861284023715903 0.22384530977037284 -0.006127820261330296 -0.5031169652938843 0.1957994445033903 -1.16419494188514 0.9271554203985302 -0.3173421757214615 0.019770585676725145 0.0 0.0
2348.0535790664144 264.67670743914846 -0.00014285767324651033 0.2238603742435731 -0.010420624815933852 -0.2016805112361908 0.17241624008568487 -1.1613736133498263 0.8549706040571664 -0.31462486545396195 0.019309300543748478 0.0 0.0
2348.054065460805 262.9881750104357 -0.959397370447479 0.22374469797091834 -0.010021998844160846 -0.6033375859260559 0.15507619970702696 -1.1574613956473503 0.7822788852441943 -0.31105351870058645 0.018842690564968873 0.0 0.0
2348.054551866371 261.28612888351677 -0.37878185438122713 0.2237996611828 -0.009570613018127744 -0.8034691214561462 0.14060989328732046 -1.1524399786589141 0.7092717618767468 -0.3070445360328642 0.018392687692919997 0.0 0.0
2348.055038272403 259.5712618303214 -0.026884902526114196 0.22382782499532977 -0.009150172847479727 -0.2016805112361908 0.12355104359365755 -1.1462907779414322 0.6360502965550031 -0.30343609966402674 0.0179912919384501 0.0 0.0
